id,task,label,y,chrom,split,start0,end0,length,log_length,population,stat_name,stat_value,archaic_best,contrast,row_index,gc,repeat_frac,mappability,gene_density,svd_0,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9
sweep_control_001468,sweeps,control,0,chr7,train,82069899,82078091,32768,4.51545,CEU,,,,sweeps,444,0.36071777,0.42687988,1.0,1.0,3.9599211,-0.20161942,-0.06939527,-0.1351617,-0.016162653,0.05094104,-0.0806693,0.06748512,-0.09521303,-0.057579324
sweep_control_004796,sweeps,control,0,chr8,train,43612094,43620286,32768,4.51545,GIH,,,,sweeps,445,0.3671875,0.9967041,1.0,0.0,3.9123259,0.542463,-0.14173041,0.3351432,-0.30271012,0.10107205,-0.27922273,-0.15053262,0.13895728,-0.026748372
sweep_control_009224,sweeps,control,0,chr9,train,99017483,99025675,32768,4.51545,YRI,,,,sweeps,446,0.48583984,0.47106934,1.0,1.0,4.193141,-0.2475921,-0.17675199,0.25688946,0.076160125,-0.1197082,0.19852437,-0.12757245,0.015310326,0.017135078
sweep_control_001902,sweeps,control,0,chr10,train,51565260,51573452,32768,4.51545,CHB,,,,sweeps,447,0.35913086,0.33105469,1.0,1.0,3.9481187,-0.35848615,-0.09568505,-0.1283479,-0.024327641,0.017791804,-0.11352243,0.10165075,0.02994679,0.0013563007
sweep_control_006721,sweeps,control,0,chr11,train,88052241,88060433,32768,4.51545,YRI,,,,sweeps,448,0.36987305,0.43408203,1.0,1.0,4.0947175,-0.26036677,-0.08343229,-0.022421563,0.057812836,0.035398796,-0.11759995,0.041146573,-0.02467181,-0.086993404
sweep_control_005194,sweeps,control,0,chr12,train,58996961,59005153,32768,4.51545,PEL,,,,sweeps,449,0.3322754,0.68920898,1.0,1.0,4.0165625,0.14221302,-0.1553021,-0.2778256,-0.28571108,-0.05632248,0.04624198,-0.034004945,0.15538466,-0.09123443
sweep_control_006943,sweeps,control,0,chr13,train,20868109,20876301,32768,4.51545,YRI,,,,sweeps,450,0.38708496,0.4473877,1.0,1.0,4.1171,-0.08942125,0.645497,-0.1126109,0.04453118,0.63498634,0.17150863,-0.25750417,-0.04948771,0.035549883
sweep_control_005281,sweeps,control,0,chr14,train,106355379,106363571,32768,4.51545,PEL,,,,sweeps,451,0.39941406,0.49841309,0.82958984,0.11950684,3.7577276,0.01369856,-0.13919522,-0.0267148,0.14816518,-0.043733068,-0.081690535,-0.123113535,-0.094392166,-0.118616164
sweep_control_002235,sweeps,control,0,chr15,train,75791651,75799843,32768,4.51545,CHB,,,,sweeps,452,0.4678955,0.64672852,1.0,0.12597656,4.2752094,0.28957042,-0.18318743,0.069869116,-0.032965366,-0.09073877,0.11279054,-0.18044573,-0.109564215,0.154509
sweep_control_003811,sweeps,control,0,chr16,train,85177089,85185281,32768,4.51545,GIH,,,,sweeps,453,0.5456543,0.34936523,1.0,1.0,4.0893126,-0.3805201,-0.14285642,0.33812842,0.180848,-0.1659403,0.18612894,-0.17219228,0.002671191,0.0035347766
sweep_control_002390,sweeps,control,0,chr17,train,6572644,6580836,32768,4.51545,CHB,,,,sweeps,454,0.5008545,0.26269531,1.0,0.32836914,3.909676,-0.49041054,-0.12134688,0.25218582,0.13074175,0.0068706833,0.18336175,-0.028004356,0.12559628,0.015845638
sweep_control_007463,sweeps,control,0,chr18,train,39576545,39584737,32768,4.51545,YRI,,,,sweeps,455,0.37390137,0.30981445,1.0,1.0,4.069238,-0.36365828,-0.13169259,-0.12978461,0.032794535,0.010950015,-0.11630655,0.03945213,-0.03582819,-0.044894405
sweep_control_002471,sweeps,control,0,chr19,train,50930833,50939025,32768,4.51545,CHB,,,,sweeps,456,0.45446777,0.72155762,1.0,0.0,3.9751663,0.123362675,0.03397976,0.22809337,-0.10042494,0.028312426,0.15656845,0.22028695,-0.15783182,0.020246483
sweep_control_000980,sweeps,control,0,chr20,train,899673,907865,32768,4.51545,CEU,,,,sweeps,457,0.48254395,0.68322754,1.0,1.0,4.1588554,0.05396919,-0.12434072,0.1486996,0.1948202,-0.09125789,0.056553815,-0.16894345,-0.13660781,-0.059321582
sweep_control_005650,sweeps,control,0,chr21,train,19002573,19010765,32768,4.51545,PEL,,,,sweeps,458,0.32629395,0.66760254,0.97180176,0.0,3.9888556,0.21849935,-0.2255165,-0.31934097,-0.116902426,-0.024595216,-0.044526044,-0.055964474,0.13241439,-0.020269422
sweep_control_008011,sweeps,control,0,chr22,train,20244139,20252331,32768,4.51545,YRI,,,,sweeps,459,0.59155273,0.16503906,1.0,1.0,3.9074802,-0.5942688,-0.13394207,0.3856667,0.20547779,-0.032123473,0.119817644,-0.07049555,0.052074477,0.004701697
sweep_control_005745,sweeps,control,0,chr3,train,115674531,115682723,32768,4.51545,PEL,,,,sweeps,460,0.39697266,0.26708984,1.0,1.0,3.7962768,-0.33792874,0.016439484,-0.017369412,0.087927066,0.011777926,-0.08188785,0.12193726,-0.02329093,0.009142453
sweep_control_008236,sweeps,control,0,chr4,train,31607917,31616109,32768,4.51545,YRI,,,,sweeps,461,0.35229492,0.78735352,1.0,0.0,3.5451179,0.0058337417,-0.025302757,0.07915209,0.2726282,-0.044652447,-0.120208085,-0.14047427,-0.3099773,-0.15129048
sweep_control_001325,sweeps,control,0,chr5,train,136929897,136938089,32768,4.51545,CEU,,,,sweeps,462,0.38745117,0.71325684,1.0,0.0,4.4422407,0.47611645,-0.08056087,-0.086250804,0.119363174,-0.039741646,0.0067698383,0.021146096,0.109896876,0.044918302
sweep_control_004603,sweeps,control,0,chr6,train,159915550,159923742,32768,4.51545,GIH,,,,sweeps,463,0.4366455,0.59143066,1.0,0.23156738,4.26122,0.10662509,-0.22915909,-0.0068248743,0.006245651,-0.08684009,0.103221364,-0.13506907,0.1027606,0.048020676
sweep_control_006074,sweeps,control,0,chr7,train,125644374,125652566,32768,4.51545,PEL,,,,sweeps,464,0.3511963,0.68811035,1.0,0.0,3.6772091,0.059029594,-0.24780406,-0.19100766,-0.23855335,-0.058119327,0.022109887,-0.082492985,0.0060939603,0.04829796
sweep_control_009192,sweeps,control,0,chr8,train,78537679,78545871,32768,4.51545,YRI,,,,sweeps,465,0.35351562,0.18725586,1.0,1.0,4.0578513,-0.4007914,-0.102961816,-0.15406875,0.032253567,0.03255042,-0.15195505,0.05894159,-0.07285344,-0.06332799
sweep_control_003214,sweeps,control,0,chr9,train,79888122,79896314,32768,4.51545,CHB,,,,sweeps,466,0.39001465,0.35766602,1.0,0.47424316,3.744101,-0.328056,-0.13777588,-0.07521136,0.024848133,-0.02143925,-0.08573298,-0.0029817983,-0.06816859,-0.00820257
sweep_control_001934,sweeps,control,0,chr10,train,40477440,40485632,32768,4.51545,CHB,,,,sweeps,467,0.3779297,1.0,0.42602539,0.0,3.337569,0.32184586,-0.02885055,0.63341004,-0.31599402,0.20601213,-0.6563789,-0.13252233,0.09065981,0.09857453
sweep_control_003560,sweeps,control,0,chr11,train,29583819,29592011,32768,4.51545,GIH,,,,sweeps,468,0.3519287,0.40527344,1.0,1.0,4.152623,-0.1990262,-0.19900163,-0.17329964,-0.06698157,-0.029497614,-0.06638176,-0.063456655,-0.08260872,-0.030539155
sweep_control_003623,sweeps,control,0,chr12,train,60140336,60148528,32768,4.51545,GIH,,,,sweeps,469,0.32800293,0.46154785,1.0,0.0,3.6184065,-0.3100506,-0.06458281,-0.14970231,0.0115096085,-0.0016570586,-0.15819786,0.07555643,-0.12284196,0.006341035
sweep_control_003678,sweeps,control,0,chr13,train,99395749,99403941,32768,4.51545,GIH,,,,sweeps,470,0.4588623,0.69470215,0.99755859,0.0,4.338486,0.36040333,-0.056564454,0.09867373,0.20817532,-0.030257145,0.1299712,0.049111933,0.17276523,-0.09706998
sweep_control_002190,sweeps,control,0,chr14,train,48632545,48640737,32768,4.51545,CHB,,,,sweeps,471,0.3428955,0.60925293,1.0,0.0,4.050317,0.14047563,-0.070336774,-0.18844907,0.1671873,0.05879357,-0.066689886,-0.063812524,0.14740668,0.008456359
sweep_control_002265,sweeps,control,0,chr15,train,52007442,52015634,32768,4.51545,CHB,,,,sweeps,472,0.42138672,0.72924805,1.0,1.0,4.0868196,0.17393306,-0.023540312,0.025713343,-0.15758638,0.0075840657,0.095577896,0.13633554,-0.12388155,-0.008330378
sweep_control_000612,sweeps,control,0,chr16,train,21033768,21041960,32768,4.51545,CEU,,,,sweeps,473,0.43859863,0.46765137,1.0,1.0,4.1676803,0.04178652,0.060400866,0.12590256,0.07060392,0.06854037,0.05338096,0.18132344,-0.042782057,-0.027119929
sweep_control_007404,sweeps,control,0,chr17,train,52508112,52516304,32768,4.51545,YRI,,,,sweeps,474,0.32458496,0.52307129,1.0,1.0,4.179276,-0.055798367,-0.08519757,-0.122861296,0.0013143872,0.0131291775,-0.114876054,0.019752253,-0.14592183,-0.093029685
sweep_control_005465,sweeps,control,0,chr18,train,33498325,33506517,32768,4.51545,PEL,,,,sweeps,475,0.34655762,0.59753418,1.0,0.0,4.162459,0.0836214,-0.2459869,-0.193938,-0.17945383,-0.054746103,-0.049781144,-0.15040736,-0.097293325,-0.0030966403
sweep_control_003989,sweeps,control,0,chr19,train,7510777,7518969,32768,4.51545,GIH,,,,sweeps,476,0.52404785,0.5,1.0,1.0,3.8941083,0.011477598,0.020485919,0.28881708,-0.02765245,0.026361527,0.10122284,0.12449978,-0.15839991,-0.0864422
sweep_control_000974,sweeps,control,0,chr20,train,13099313,13107505,32768,4.51545,CEU,,,,sweeps,477,0.42260742,0.30505371,1.0,1.0,3.8919945,-0.3979866,-0.16890329,-0.05247618,-0.0129780155,0.010292652,-0.0039321776,-0.012556292,0.06150072,0.01038616
sweep_control_007963,sweeps,control,0,chr21,train,5541784,5549976,32768,4.51545,YRI,,,,sweeps,478,0.45336914,0.13061523,0.0,0.0,3.4551232,-0.41813466,-0.058837473,0.07555178,0.17967151,0.007343813,-0.03579068,-0.0127533125,0.04666586,0.007288616
sweep_control_005677,sweeps,control,0,chr22,train,27921751,27929943,32768,4.51545,PEL,,,,sweeps,479,0.36450195,0.79650879,1.0,1.0,4.209817,0.20290259,0.13339579,-0.10983019,-0.24096383,-0.2360326,0.031293284,-0.08927872,-0.03994938,0.05716555
sweep_control_001149,sweeps,control,0,chr3,train,85124863,85133055,32768,4.51545,CEU,,,,sweeps,480,0.33312988,0.19750977,1.0,1.0,3.6971955,-0.50986063,0.028784128,-0.21431954,0.014746175,0.028575994,-0.17488569,0.24768896,0.057680633,0.05710729
sweep_control_004342,sweeps,control,0,chr4,train,58210891,58219083,32768,4.51545,GIH,,,,sweeps,481,0.38989258,0.68945312,1.0,0.0,3.919051,0.057515156,-0.1788812,-0.076840065,-0.047212485,-0.04689613,-0.059393365,-0.13702224,-0.18852727,-0.023826407
sweep_control_002945,sweeps,control,0,chr5,train,144804778,144812970,32768,4.51545,CHB,,,,sweeps,482,0.35595703,0.67834473,1.0,0.0,4.074983,0.16536218,-0.13048668,-0.14969082,-0.15955545,0.03304336,0.028606724,0.068501055,0.17344095,-0.06820561
sweep_control_004621,sweeps,control,0,chr6,train,56039342,56047534,32768,4.51545,GIH,,,,sweeps,483,0.33374023,0.61047363,1.0,0.0,4.019371,-0.004178813,-0.2286545,-0.25556353,-0.17179225,0.01624662,-0.029061522,-0.05516236,0.09330325,-0.10921177
sweep_control_001512,sweeps,control,0,chr7,train,110472454,110480646,32768,4.51545,CEU,,,,sweeps,484,0.3980713,0.93579102,0.953125,1.0,4.6956463,0.89821774,0.06818561,-0.11962064,0.47697285,0.0019093639,-0.0061106696,0.111820795,0.2872301,-0.14150497
sweep_control_009025,sweeps,control,0,chr8,train,33761812,33770004,32768,4.51545,YRI,,,,sweeps,485,0.39294434,0.69396973,1.0,1.0,4.2481213,0.27875695,-0.158353,-0.08318814,-0.14984252,-0.028756414,0.06325206,-0.043175943,-0.032455444,-0.03166752
sweep_control_003221,sweeps,control,0,chr9,train,73921670,73929862,32768,4.51545,CHB,,,,sweeps,486,0.32763672,0.54553223,1.0,0.0,3.93855,-0.07771905,-0.08983001,-0.16450422,-0.109545976,0.082304224,-0.10851243,0.1472071,0.07776092,-0.045762222
sweep_control_001916,sweeps,control,0,chr10,train,132188087,132196279,32768,4.51545,CHB,,,,sweeps,487,0.56689453,0.11279297,1.0,1.0,3.9317558,-0.45733997,-0.055238117,0.3857879,0.1846501,-0.18962763,0.10555977,-0.19078474,0.12372846,0.07194203
sweep_control_002022,sweeps,control,0,chr11,train,22516220,22524412,32768,4.51545,CHB,,,,sweeps,488,0.35668945,0.46008301,0.95495605,0.0,4.1299787,0.020096144,-0.051517025,-0.122600146,0.11576248,0.0075138705,-0.10514355,0.124791086,-0.014650034,0.021080382
sweep_control_006819,sweeps,control,0,chr12,train,60300796,60308988,32768,4.51545,YRI,,,,sweeps,489,0.33325195,0.27624512,1.0,0.0,3.9221423,-0.33330256,-0.10475323,-0.20569415,0.036862947,0.019977177,-0.18437465,0.06160557,-0.10639307,-0.030569091
sweep_control_003659,sweeps,control,0,chr13,train,36728757,36736949,32768,4.51545,GIH,,,,sweeps,490,0.39257812,0.47436523,1.0,0.0,3.8240626,-0.26085854,-0.17288372,-0.07727766,-0.07952439,-0.0037528146,-0.005917746,0.013116824,0.052103613,0.060029306
sweep_control_002158,sweeps,control,0,chr14,train,75736503,75744695,32768,4.51545,CHB,,,,sweeps,491,0.37304688,0.37365723,1.0,1.0,3.8949518,-0.3398091,0.69218034,-0.11427865,-0.055799782,-0.44175386,-0.14706229,-0.14328592,0.030445885,-0.017038098
sweep_control_000544,sweeps,control,0,chr15,train,76184481,76192673,32768,4.51545,CEU,,,,sweeps,492,0.5262451,0.47875977,1.0,1.0,4.1057973,-0.18130024,-0.15667668,0.23464674,0.071040474,-0.07727565,0.14190812,-0.09380221,-0.04066262,-0.050505918
sweep_control_000615,sweeps,control,0,chr16,train,78242672,78250864,32768,4.51545,CEU,,,,sweeps,493,0.4543457,0.51916504,1.0,1.0,3.9879155,-0.1658008,-0.030038396,0.17022368,0.0024492955,-0.08321528,0.12222134,0.021709563,-0.018834116,0.0070120003
sweep_control_007384,sweeps,control,0,chr17,train,29620662,29628854,32768,4.51545,YRI,,,,sweeps,494,0.50268555,0.1048584,1.0,1.0,3.3628204,-0.3341192,0.008090448,0.1403015,0.21620907,0.0075669675,-0.03715617,-0.042045303,-0.11967754,-0.041169647
sweep_control_007470,sweeps,control,0,chr18,train,1258670,1266862,32768,4.51545,YRI,,,,sweeps,495,0.35009766,0.80554199,1.0,1.0,4.2381587,0.29752955,-0.17741007,-0.17963262,-0.22354643,0.0015060697,0.070417784,0.020865416,0.11850855,-0.028544068
sweep_control_000802,sweeps,control,0,chr19,train,6583702,6591894,32768,4.51545,CEU,,,,sweeps,496,0.52575684,0.68933105,1.0,1.0,3.9893909,0.09072908,0.1386969,0.28829703,0.06572685,0.048458252,0.06249766,0.22558342,-0.19213748,-0.050188947
sweep_control_007896,sweeps,control,0,chr20,train,10203781,10211973,32768,4.51545,YRI,,,,sweeps,497,0.34020996,0.86242676,1.0,1.0,4.1200166,0.28759325,-0.27802226,-0.25751966,-0.34229115,-0.08174859,0.07672393,-0.1063908,-0.075463586,0.16489793
sweep_control_005645,sweeps,control,0,chr21,train,23490299,23498491,32768,4.51545,PEL,,,,sweeps,498,0.33813477,0.32922363,1.0,0.051879883,3.9724317,-0.26499677,-0.029706819,-0.15530813,0.048975956,0.047806036,-0.16824962,0.16636887,-0.07517745,-0.039400782
sweep_control_004202,sweeps,control,0,chr22,train,32552275,32560467,32768,4.51545,GIH,,,,sweeps,499,0.44702148,0.74621582,1.0,1.0,4.1498227,-0.05951972,-0.21419199,0.03331385,-0.03915709,-0.070856355,0.071918085,-0.13642514,-0.035976317,0.011558677
sweep_control_005710,sweeps,control,0,chr3,train,79258972,79267164,32768,4.51545,PEL,,,,sweeps,500,0.32226562,0.25756836,1.0,1.0,3.927408,-0.37303007,-0.048373617,-0.2067506,0.0032233633,0.074922554,-0.16324262,0.1724414,-0.02655742,-0.005694026
sweep_control_001268,sweeps,control,0,chr4,train,67649076,67657268,32768,4.51545,CEU,,,,sweeps,501,0.3770752,0.83166504,1.0,1.0,4.680359,0.6085806,0.16440257,-0.19427918,0.37440526,0.20494519,0.024702352,-0.1603501,0.29279152,-0.1306594
sweep_control_005882,sweeps,control,0,chr5,train,99765790,99773982,32768,4.51545,PEL,,,,sweeps,502,0.32043457,0.28222656,1.0,0.0,3.8869226,-0.3598005,-0.07843348,-0.20458376,0.077350326,0.053560607,-0.19754939,0.12623551,-0.002866926,-0.06283471
sweep_control_005989,sweeps,control,0,chr6,train,40280953,40289145,32768,4.51545,PEL,,,,sweeps,503,0.4658203,0.50842285,1.0,0.0,3.9338064,-0.25614637,-0.21148083,0.042506482,0.03407189,-0.08196057,0.04576791,-0.12439678,-0.031061696,0.027587505
sweep_control_003121,sweeps,control,0,chr7,train,15804427,15812619,32768,4.51545,CHB,,,,sweeps,504,0.3638916,0.93701172,1.0,0.0,4.453167,0.4687035,-0.20793617,-0.1871661,-0.14428994,-0.09216026,0.058979772,-0.13971548,-0.09659754,0.030079188
sweep_control_001623,sweeps,control,0,chr8,train,116147321,116155513,32768,4.51545,CEU,,,,sweeps,505,0.40441895,0.51599121,1.0,1.0,4.1481147,0.21760598,-0.15129529,-0.14152381,0.26843354,-0.08841082,-0.15508363,-0.17618212,-0.038318213,0.1696049
sweep_control_001698,sweeps,control,0,chr9,train,113796254,113804446,32768,4.51545,CEU,,,,sweeps,506,0.44970703,0.65661621,1.0,0.0,4.1287317,0.009266142,-0.14229032,0.1795316,-0.10642673,-0.026444932,0.21785352,0.045528412,0.06460918,-0.039723173
sweep_control_005004,sweeps,control,0,chr10,train,102379884,102388076,32768,4.51545,PEL,,,,sweeps,507,0.5148926,0.49963379,1.0,0.36804199,3.9234636,0.0980392,0.057646662,0.19755426,-0.008526494,0.031561535,0.10641823,0.15989622,-0.07952785,-0.009309502
sweep_control_005144,sweeps,control,0,chr11,train,53079209,53087401,32768,4.51545,PEL,,,,sweeps,508,0.40063477,1.0,0.33911133,0.0,3.279662,0.22476417,-0.02417847,0.65789795,-0.3658511,0.21744375,-0.5892088,-0.06944649,0.12468695,0.10472063
sweep_control_000431,sweeps,control,0,chr12,train,50809246,50817438,32768,4.51545,CEU,,,,sweeps,509,0.4033203,0.73718262,1.0,1.0,4.3574457,0.28552684,0.5292942,-0.022881763,-0.21858452,-0.32015553,0.055864837,-0.043118242,0.04158851,-0.111586004
sweep_control_007001,sweeps,control,0,chr13,train,85780376,85788568,32768,4.51545,YRI,,,,sweeps,510,0.3326416,0.41052246,1.0,0.34509277,3.8831894,-0.18526147,-0.14290833,-0.1888899,-0.06948062,0.019746874,-0.122921824,0.054820403,0.051503427,-0.009416168
sweep_control_007029,sweeps,control,0,chr14,train,80838133,80846325,32768,4.51545,YRI,,,,sweeps,511,0.32470703,0.17541504,1.0,1.0,3.7609012,-0.5405436,0.32705483,-0.28805816,0.09390449,0.48205996,-0.04920543,-0.124531575,0.058942664,0.09717891
sweep_control_002219,sweeps,control,0,chr15,train,22383688,22391880,32768,4.51545,CHB,,,,sweeps,512,0.46520996,0.43591309,0.41357422,0.0,3.9937072,-0.13801524,-0.07846997,0.14963412,0.02752919,-0.034065522,0.119595885,0.040510368,-0.056411754,-0.020511445
sweep_control_003823,sweeps,control,0,chr16,train,71640439,71648631,32768,4.51545,GIH,,,,sweeps,513,0.44152832,0.27526855,1.0,1.0,3.5006566,-0.14124456,0.11975766,0.09270412,0.08678019,0.13357583,0.026976343,0.07073106,-0.06661656,-0.033778463
sweep_control_002357,sweeps,control,0,chr17,train,55504193,55512385,32768,4.51545,CHB,,,,sweeps,514,0.40942383,0.62463379,0.79296875,0.8861084,4.087692,0.34868723,0.06885918,0.046085015,0.44779605,0.0030799478,-0.07374758,0.08856367,0.07171533,-0.106565855
sweep_control_000720,sweeps,control,0,chr18,train,13534977,13543169,32768,4.51545,CEU,,,,sweeps,515,0.4078369,0.50378418,1.0,1.0,4.007942,-0.076930165,-0.19274744,-0.01652389,-0.18620351,-0.11551162,0.122614615,-0.0648821,0.06500046,0.1745304
sweep_control_002430,sweeps,control,0,chr19,train,54986742,54994934,32768,4.51545,CHB,,,,sweeps,516,0.48425293,0.60412598,1.0,1.0,3.8926885,0.1620551,0.20939772,0.25711387,-0.0955211,-0.004027007,0.17011385,0.32395792,-0.044489637,0.012651754
sweep_control_007928,sweeps,control,0,chr20,train,1533143,1541335,32768,4.51545,YRI,,,,sweeps,517,0.42565918,0.51928711,1.0,1.0,4.1014857,0.03960712,-0.2076536,-0.008186879,-0.042658072,-0.07947983,0.069300674,-0.117787726,-0.029382033,0.006707601
sweep_control_000999,sweeps,control,0,chr21,train,33651327,33659519,32768,4.51545,CEU,,,,sweeps,518,0.42492676,0.60375977,1.0,1.0,4.0658083,0.06101445,0.34169576,0.043787356,-0.25410295,-0.29584494,0.025223529,-0.07009345,-0.0119383,-0.0045422926
sweep_control_002644,sweeps,control,0,chr22,train,14172401,14180593,32768,4.51545,CHB,,,,sweeps,519,0.38757324,1.0,0.0,0.0,3.424125,0.30658582,-0.021216659,0.6380246,-0.30895197,0.21035738,-0.62809485,-0.1088386,0.10680755,0.06220503
sweep_control_001168,sweeps,control,0,chr3,train,190533008,190541200,32768,4.51545,CEU,,,,sweeps,520,0.37683105,0.3013916,1.0,1.0,3.7567556,-0.42363083,-0.110054746,-0.13129431,-0.030403454,-0.026845055,-0.117035426,0.059861284,0.015234262,0.074799255
sweep_control_002822,sweeps,control,0,chr4,train,95488116,95496308,32768,4.51545,CHB,,,,sweeps,521,0.3322754,0.20532227,1.0,1.0,3.8655975,-0.5959031,-0.010865034,-0.2824828,0.030049128,0.20282377,-0.1571657,0.084040195,0.06025577,0.018402077
sweep_control_002932,sweeps,control,0,chr5,train,78641395,78649587,32768,4.51545,CHB,,,,sweeps,522,0.48620605,0.22180176,1.0,1.0,3.7848806,-0.18126012,0.0076480145,0.047843665,0.19551128,0.0532228,-0.0142426,-0.04934014,-0.045527726,0.024349248
sweep_control_003015,sweeps,control,0,chr6,train,120202656,120210848,32768,4.51545,CHB,,,,sweeps,523,0.3696289,0.98718262,0.98815918,0.0,4.36317,0.61181825,-0.1637842,-0.13610613,-0.13441545,0.005818245,0.094710015,-0.021527017,0.22755803,-0.16025323
sweep_control_003076,sweeps,control,0,chr7,train,59198249,59206441,32768,4.51545,CHB,,,,sweeps,524,0.39001465,1.0,0.08996582,0.0,3.0172637,0.14600734,-0.04646851,0.6525259,-0.42502,0.22651878,-0.6260389,-0.06842887,0.16238998,0.1688186
sweep_control_006163,sweeps,control,0,chr8,train,140661982,140670174,32768,4.51545,PEL,,,,sweeps,525,0.42858887,0.40612793,1.0,1.0,4.045386,-0.12387629,0.09048728,0.024556968,0.057927225,0.19868505,0.13832238,-0.06250092,0.04215237,0.023535948
sweep_control_001648,sweeps,control,0,chr9,train,117680794,117688986,32768,4.51545,CEU,,,,sweeps,526,0.36218262,0.40405273,1.0,0.040893555,3.8527205,-0.26016676,-0.11869314,-0.17423818,-0.06372887,-0.03958049,-0.11729135,-0.028352425,-0.016100796,-0.022661313
sweep_control_000215,sweeps,control,0,chr10,train,43445750,43453942,32768,4.51545,CEU,,,,sweeps,527,0.48669434,0.89453125,0.99645996,1.0,4.2417507,0.5007328,0.08202853,0.105067946,0.002004507,0.01991799,0.08323024,0.18348686,-0.13768686,0.0446146
